
Spine Volume
 ==================== 
Spine Volume,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.070966,µm^3,Spine,0,1,1,100000004,610000002675,
0.0205087,µm^3,Spine,0,1,1,100000003,610000002678,
0.0465853,µm^3,Spine,1,1,1,100000005,610000002683,
0.0265168,µm^3,Spine,0,1,1,100000003,610000002686,
0.00648699,µm^3,Spine,0,1,1,100000003,610000002690,
0.0418117,µm^3,Spine,0,1,1,100000005,610000002693,
0.0112269,µm^3,Spine,2,1,1,100000004,610000002695,
0.0173385,µm^3,Spine,1,1,1,100000005,610000002697,
0.0454874,µm^3,Spine,0,1,1,100000003,610000002700,
0.030835,µm^3,Spine,0,1,1,100000005,610000002703,
0.0273095,µm^3,Spine,0,1,1,100000005,610000002706,
0.0688067,µm^3,Spine,0,1,1,100000005,610000002711,
0.0167416,µm^3,Spine,0,1,1,100000005,610000002714,
0.0223079,µm^3,Spine,2,1,1,100000003,610000002718,
0.00618642,µm^3,Spine,3,1,1,100000003,610000002721,
0.0228376,µm^3,Spine,0,1,1,100000005,610000002723,
0.0721002,µm^3,Spine,0,1,1,100000005,610000002727,
0.0347422,µm^3,Spine,0,1,1,100000003,610000002729,
0.0483283,µm^3,Spine,0,1,1,100000005,610000002732,
0.0125704,µm^3,Spine,0,1,1,100000005,610000002738,
0.21628,µm^3,Spine,0,1,1,100000005,610000002742,
0.0239384,µm^3,Spine,2,2,1,100000005,610000002744,
0.0395668,µm^3,Spine,0,1,1,100000005,610000002747,
0.0142138,µm^3,Spine,0,1,1,100000005,610000002751,
0.012282,µm^3,Spine,0,1,1,100000005,610000002754,
0.0857762,µm^3,Spine,3,2,1,100000005,610000002757,
0.0554767,µm^3,Spine,0,1,1,100000005,610000002760,
0.00595739,µm^3,Spine,0,1,1,100000005,610000002762,
0.0354603,µm^3,Spine,0,1,1,100000005,610000002764,
0.00256514,µm^3,Spine,0,1,1,100000005,610000002766,
0.0104003,µm^3,Spine,0,1,1,100000005,610000002769,
0.0421857,µm^3,Spine,0,1,1,100000005,610000002772,
0.0548518,µm^3,Spine,0,1,1,100000005,610000002775,
0.00469403,µm^3,Spine,0,1,1,100000005,610000002779,
0.146936,µm^3,Spine,1,2,1,100000005,610000002783,
0.0438092,µm^3,Spine,0,1,1,100000005,610000002788,
0.0227009,µm^3,Spine,0,1,1,100000005,610000002791,
0.0676847,µm^3,Spine,0,1,1,100000005,610000002796,
0.00333893,µm^3,Spine,0,1,1,100000005,610000002800,
0.00313979,µm^3,Spine,0,1,1,100000005,610000002803,
0.0141648,µm^3,Spine,0,1,1,100000005,610000002806,
0.0336656,µm^3,Spine,2,1,1,100000003,610000002810,
0.0637562,µm^3,Spine,0,1,1,100000005,610000002814,
0.134634,µm^3,Spine,1,2,1,100000005,610000002816,
0.00405517,µm^3,Spine,0,1,1,100000005,610000002818,
0.0107553,µm^3,Spine,0,1,1,100000005,610000002820,
0.0205972,µm^3,Spine,0,1,1,100000005,610000002823,
0.0216804,µm^3,Spine,0,1,1,100000005,610000002826,
0.00634304,µm^3,Spine,0,1,1,100000005,610000002832,
0.0177269,µm^3,Spine,0,1,1,100000003,610000002845,
0.00901585,µm^3,Spine,0,1,1,100000003,610000002864,
0.0199949,µm^3,Spine,0,1,1,100000003,610000002865,
0.0294645,µm^3,Spine,2,1,1,100000003,610000002866,
0.0311215,µm^3,Spine,0,1,1,100000003,610000002868,
0.0142844,µm^3,Spine,0,1,1,100000004,610000002870,
0.00476414,µm^3,Spine,1,1,1,100000004,610000002871,
0.00904483,µm^3,Spine,1,1,1,100000004,610000002872,
0.0324524,µm^3,Spine,0,1,1,100000004,610000002874,
0.0250492,µm^3,Spine,1,1,1,100000005,610000002880,
0.00840752,µm^3,Spine,1,1,1,100000005,610000002881,
0.0160309,µm^3,Spine,2,3,1,100000005,610000002883,
0.0075755,µm^3,Spine,2,3,1,100000005,610000002884,
0.0101754,µm^3,Spine,1,1,1,100000005,610000002885,
0.0312579,µm^3,Spine,1,1,1,100000005,610000002886,
0.0139398,µm^3,Spine,0,1,1,100000005,610000002889,
0.00381849,µm^3,Spine,5,3,1,100000005,610000002893,
0.00869042,µm^3,Spine,7,5,1,100000005,610000002894,
0.00850758,µm^3,Spine,4,2,1,100000005,610000002895,
0.0215305,µm^3,Spine,4,2,1,100000005,610000002896,
0.0102406,µm^3,Spine,3,1,1,100000005,610000002897,
0.0366331,µm^3,Spine,1,1,1,100000005,610000002898,
0.173749,µm^3,Spine,0,1,1,100000005,610000002899,
0.00857211,µm^3,Spine,1,1,1,100000005,610000002900,
0.0371372,µm^3,Spine,1,1,1,100000005,610000002901,
0.0440742,µm^3,Spine,1,2,1,100000005,610000002902,
0.0748161,µm^3,Spine,1,2,1,100000005,610000002903,
0.186968,µm^3,Spine,1,2,1,100000005,610000002904,
0.00997072,µm^3,Spine,0,1,1,100000005,610000002905,
