
Segment Intensity Sum Ch=1 Img=1
 ==================== 
Segment Intensity Sum,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
9437,,Segment,1,19,Image 1,8,1,100000001,510000000023,
3654,,Segment,1,18,Image 1,8,1,100000001,510000000030,
4311,,Segment,1,17,Image 1,7,1,100000001,510000000033,
5582,,Segment,1,16,Image 1,7,1,100000001,510000000045,
26375,,Segment,1,14,Image 1,7,1,100000001,510000000088,
17580,,Segment,1,13,Image 1,7,1,100000001,510000000102,
7739,,Segment,1,12,Image 1,7,1,100000001,510000000111,
5503,,Segment,1,11,Image 1,7,1,100000001,510000000120,
10103,,Segment,1,10,Image 1,6,1,100000001,510000000146,
7848,,Segment,1,9,Image 1,5,1,100000001,510000000154,
1054,,Segment,1,8,Image 1,5,1,100000001,510000000156,
13444,,Segment,1,7,Image 1,4,1,100000001,510000000183,
3648,,Segment,1,6,Image 1,3,1,100000001,510000000185,
10925,,Segment,1,5,Image 1,3,1,100000001,510000000193,
6637,,Segment,1,4,Image 1,3,1,100000001,510000000198,
7149,,Segment,1,3,Image 1,3,1,100000001,510000000205,
13583,,Segment,1,2,Image 1,2,1,100000001,510000000214,
8574,,Segment,1,1,Image 1,2,1,100000001,510000000216,
35795,,Segment,1,0,Image 1,1,1,100000001,510000000237,
6082,,Segment,1,19,Image 1,9,1,100000001,510000000287,
10153,,Segment,1,18,Image 1,7,1,100000001,510000000295,
3205,,Segment,1,17,Image 1,8,1,100000001,510000000298,
2388,,Segment,1,16,Image 1,8,1,100000001,510000000301,
3034,,Segment,1,15,Image 1,8,1,100000001,510000000304,
307,,Segment,1,14,Image 1,9,1,100000001,510000000308,
2160,,Segment,1,13,Image 1,8,1,100000001,510000000311,
14172,,Segment,1,12,Image 1,8,1,100000001,510000000327,
1954,,Segment,1,14,Image 1,8,1,100000001,510000000334,
1332,,Segment,1,14,Image 1,10,1,100000001,510000000339,
6052,,Segment,1,13,Image 1,9,1,100000001,510000000347,
4421,,Segment,1,14,Image 1,8,1,100000001,510000000351,
6687,,Segment,1,13,Image 1,8,1,100000001,510000000360,
2402,,Segment,1,14,Image 1,9,1,100000001,510000000364,
1721,,Segment,1,14,Image 1,9,1,100000001,510000000366,
3445,,Segment,1,11,Image 1,6,1,100000001,510000000368,
19759,,Segment,1,16,Image 1,5,1,100000002,510000000428,
7029,,Segment,1,15,Image 1,5,1,100000002,510000000445,
22565,,Segment,1,14,Image 1,5,1,100000002,510000000472,
4105,,Segment,1,13,Image 1,4,1,100000002,510000000474,
41153,,Segment,1,11,Image 1,3,1,100000002,510000000488,
35902,,Segment,1,10,Image 1,2,1,100000002,510000000491,
20818,,Segment,1,8,Image 1,1,1,100000002,510000000494,
36510,,Segment,1,7,Image 1,1,1,100000002,510000000502,
23615,,Segment,1,6,Image 1,1,1,100000002,510000000513,
10105,,Segment,1,5,Image 1,1,1,100000002,510000000515,
13755,,Segment,1,4,Image 1,1,1,100000002,510000000522,
30874,,Segment,1,3,Image 1,1,1,100000002,510000000532,
34277,,Segment,1,2,Image 1,1,1,100000002,510000000535,
7919,,Segment,1,0,Image 1,1,1,100000002,510000000552,
7750,,Segment,1,16,Image 1,6,1,100000002,510000000586,
3426,,Segment,1,15,Image 1,6,1,100000002,510000000588,
36526,,Segment,1,20,Image 1,7,1,100000001,510000000634,
8823,,Segment,1,19,Image 1,7,1,100000001,510000000641,
14973,,Segment,1,17,Image 1,6,1,100000001,510000000656,
15563,,Segment,1,15,Image 1,6,1,100000001,510000000672,
27964,,Segment,1,14,Image 1,6,1,100000001,510000000701,
30999,,Segment,1,13,Image 1,5,1,100000001,510000000718,
10102,,Segment,1,12,Image 1,5,1,100000001,510000000721,
26937,,Segment,1,11,Image 1,4,1,100000001,510000000750,
11420,,Segment,1,9,Image 1,3,1,100000001,510000000753,
54977,,Segment,1,8,Image 1,3,1,100000001,510000000778,
17828,,Segment,1,7,Image 1,3,1,100000001,510000000782,
13218,,Segment,1,6,Image 1,3,1,100000001,510000000784,
14093,,Segment,1,5,Image 1,3,1,100000001,510000000787,
29837,,Segment,1,4,Image 1,2,1,100000001,510000000799,
41862,,Segment,1,3,Image 1,1,1,100000001,510000000818,
33070,,Segment,1,2,Image 1,1,1,100000001,510000000835,
14262,,Segment,1,1,Image 1,1,1,100000001,510000000837,
43249,,Segment,1,0,Image 1,1,1,100000001,510000000873,
31100,,Segment,1,23,Image 1,8,1,100000001,510000000913,
24609,,Segment,1,22,Image 1,7,1,100000001,510000000922,
14301,,Segment,1,21,Image 1,7,1,100000001,510000000929,
12529,,Segment,1,20,Image 1,6,1,100000001,510000000933,
14536,,Segment,1,19,Image 1,6,1,100000001,510000000936,
9589,,Segment,1,22,Image 1,8,1,100000001,510000000949,
5468,,Segment,1,24,Image 1,8,1,100000001,510000000952,
14609,,Segment,1,23,Image 1,7,1,100000001,510000000960,
4592,,Segment,1,20,Image 1,8,1,100000001,510000000964,
1718,,Segment,1,18,Image 1,9,1,100000001,510000000968,
2135,,Segment,1,17,Image 1,8,1,100000001,510000000970,
12956,,Segment,1,16,Image 1,7,1,100000001,510000000987,
12362,,Segment,1,18,Image 1,7,1,100000001,510000001000,
16483,,Segment,1,20,Image 1,7,1,100000001,510000001009,
4320,,Segment,1,18,Image 1,8,1,100000001,510000001013,
2441,,Segment,1,18,Image 1,7,1,100000001,510000001016,
3070,,Segment,1,18,Image 1,8,1,100000001,510000001020,
10241,,Segment,1,21,Image 1,6,1,100000001,510000001023,
10972,,Segment,1,18,Image 1,7,1,100000001,510000001034,
13642,,Segment,1,17,Image 1,7,1,100000001,510000001051,
4340,,Segment,1,18,Image 1,8,1,100000001,510000001054,
9063,,Segment,1,16,Image 1,7,1,100000001,510000001066,
8345,,Segment,1,15,Image 1,7,1,100000001,510000001081,
22480,,Segment,1,14,Image 1,7,1,100000001,510000001120,
5295,,Segment,1,13,Image 1,6,1,100000001,510000001122,
1738,,Segment,1,16,Image 1,8,1,100000001,510000001126,
10198,,Segment,1,15,Image 1,7,1,100000001,510000001146,
1369,,Segment,1,15,Image 1,8,1,100000001,510000001150,
14940,,Segment,1,15,Image 1,5,1,100000001,510000001161,
14438,,Segment,1,14,Image 1,5,1,100000001,510000001164,
12647,,Segment,1,15,Image 1,6,1,100000001,510000001168,
18788,,Segment,1,15,Image 1,4,1,100000001,510000001180,
15954,,Segment,1,14,Image 1,4,1,100000001,510000001186,
40367,,Segment,1,13,Image 1,4,1,100000001,510000001196,
57330,,Segment,1,12,Image 1,4,1,100000001,510000001207,
10402,,Segment,1,15,Image 1,5,1,100000001,510000001212,
14853,,Segment,1,15,Image 1,5,1,100000001,510000001215,
16224,,Segment,1,14,Image 1,5,1,100000001,510000001220,
18623,,Segment,1,13,Image 1,5,1,100000001,510000001224,
4614,,Segment,1,14,Image 1,6,1,100000001,510000001226,
15051,,Segment,1,8,Image 1,3,1,100000000,510000001248,
19800,,Segment,1,7,Image 1,3,1,100000000,510000001269,
6609,,Segment,1,6,Image 1,3,1,100000000,510000001272,
8466,,Segment,1,5,Image 1,2,1,100000000,510000001274,
18259,,Segment,1,4,Image 1,2,1,100000000,510000001288,
10565,,Segment,1,3,Image 1,2,1,100000000,510000001299,
10271,,Segment,1,2,Image 1,1,1,100000000,510000001309,
13480,,Segment,1,1,Image 1,1,1,100000000,510000001322,
13232,,Segment,1,0,Image 1,1,1,100000000,510000001367,
18146,,Segment,1,7,Image 1,4,1,100000000,510000001395,
4918,,Segment,1,8,Image 1,4,1,100000000,510000001401,
13939,,Segment,1,5,Image 1,3,1,100000000,510000001414,
9170,,Segment,1,6,Image 1,2,1,100000000,510000001418,
5370,,Segment,1,4,Image 1,3,1,100000000,510000001429,
10143,,Segment,1,3,Image 1,2,1,100000000,510000001439,
10112,,Segment,1,2,Image 1,2,1,100000000,510000001449,
9797,,Segment,1,3,Image 1,1,1,100000000,510000001454,
4207,,Segment,1,3,Image 1,3,1,100000000,510000001457,
3479,,Segment,1,1,Image 1,2,1,100000000,510000001462,
13781,,Segment,1,1,Image 1,1,1,100000002,510000001481,
3868,,Segment,1,0,Image 1,1,1,100000002,510000001499,
6502,,Segment,1,9,Image 1,3,1,100000000,510000001525,
6585,,Segment,1,8,Image 1,2,1,100000000,510000001538,
30211,,Segment,1,7,Image 1,2,1,100000000,510000001601,
10602,,Segment,1,6,Image 1,2,1,100000000,510000001630,
15411,,Segment,1,5,Image 1,1,1,100000000,510000001658,
4742,,Segment,1,4,Image 1,1,1,100000000,510000001672,
15571,,Segment,1,3,Image 1,1,1,100000000,510000001688,
26980,,Segment,1,2,Image 1,1,1,100000000,510000001703,
33767,,Segment,1,1,Image 1,1,1,100000000,510000001721,
42396,,Segment,1,0,Image 1,1,1,100000000,510000001745,
4453,,Segment,1,11,Image 1,2,1,100000000,510000001756,
3091,,Segment,1,10,Image 1,2,1,100000000,510000001759,
3070,,Segment,1,11,Image 1,3,1,100000000,510000001764,
4339,,Segment,1,10,Image 1,3,1,100000000,510000001768,
3090,,Segment,1,8,Image 1,3,1,100000000,510000001770,
4454,,Segment,1,7,Image 1,3,1,100000000,510000001773,
3877,,Segment,1,8,Image 1,2,1,100000000,510000001783,
6305,,Segment,1,7,Image 1,2,1,100000000,510000001789,
6765,,Segment,1,6,Image 1,1,1,100000000,510000001803,
2839,,Segment,1,7,Image 1,1,1,100000000,510000001805,
3320,,Segment,1,6,Image 1,2,1,100000000,510000001812,
13194,,Segment,1,5,Image 1,2,1,100000000,510000001846,
6416,,Segment,1,8,Image 1,3,1,100000000,510000001850,
3193,,Segment,1,6,Image 1,3,1,100000000,510000001853,
1699,,Segment,1,4,Image 1,2,1,100000000,510000001856,
20921,,Segment,1,11,Image 1,5,1,100000001,510000001890,
4033,,Segment,1,10,Image 1,4,1,100000001,510000001898,
4392,,Segment,1,9,Image 1,3,1,100000001,510000001903,
11820,,Segment,1,8,Image 1,3,1,100000001,510000001921,
21653,,Segment,1,7,Image 1,2,1,100000001,510000001952,
47748,,Segment,1,6,Image 1,1,1,100000001,510000001983,
27045,,Segment,1,5,Image 1,1,1,100000001,510000001995,
8620,,Segment,1,4,Image 1,1,1,100000001,510000002000,
59686,,Segment,1,3,Image 1,1,1,100000001,510000002047,
22753,,Segment,1,2,Image 1,1,1,100000001,510000002055,
27964,,Segment,1,1,Image 1,1,1,100000001,510000002065,
9073,,Segment,1,0,Image 1,1,1,100000001,510000002069,
7245,,Segment,1,11,Image 1,4,1,100000001,510000002104,
47400,,Segment,1,8,Image 1,2,1,100000001,510000002176,
3578,,Segment,1,13,Image 1,4,1,100000001,510000002188,
31404,,Segment,1,12,Image 1,3,1,100000001,510000002235,
8704,,Segment,1,11,Image 1,2,1,100000001,510000002239,
9326,,Segment,1,10,Image 1,1,1,100000001,510000002249,
6633,,Segment,1,9,Image 1,1,1,100000001,510000002253,
3836,,Segment,1,8,Image 1,1,1,100000001,510000002255,
5913,,Segment,1,7,Image 1,1,1,100000001,510000002258,
10486,,Segment,1,6,Image 1,1,1,100000001,510000002273,
5722,,Segment,1,5,Image 1,1,1,100000001,510000002281,
30738,,Segment,1,4,Image 1,1,1,100000001,510000002296,
19258,,Segment,1,3,Image 1,1,1,100000001,510000002306,
19492,,Segment,1,2,Image 1,1,1,100000001,510000002322,
6904,,Segment,1,1,Image 1,1,1,100000001,510000002325,
10173,,Segment,1,0,Image 1,1,1,100000001,510000002336,
2391,,Segment,1,18,Image 1,7,1,100000002,510000002343,
16175,,Segment,1,17,Image 1,7,1,100000002,510000002362,
17168,,Segment,1,14,Image 1,6,1,100000002,510000002376,
3848,,Segment,1,13,Image 1,5,1,100000002,510000002378,
2726,,Segment,1,13,Image 1,3,1,100000001,510000002380,
33338,,Segment,1,16,Image 1,5,1,100000002,510000002436,
11671,,Segment,1,15,Image 1,4,1,100000002,510000002439,
10959,,Segment,1,6,Image 1,3,1,100000002,510000002469,
2632,,Segment,1,5,Image 1,3,1,100000002,510000002473,
13509,,Segment,1,4,Image 1,3,1,100000002,510000002498,
4822,,Segment,1,3,Image 1,2,1,100000002,510000002505,
2934,,Segment,1,2,Image 1,1,1,100000002,510000002508,
12103,,Segment,1,0,Image 1,1,1,100000002,510000002525,
5132,,Segment,1,10,Image 1,3,1,100000001,510000002543,
11160,,Segment,1,9,Image 1,6,1,100000001,510000002565,
7782,,Segment,1,10,Image 1,2,1,100000000,510000002577,
12357,,Segment,1,9,Image 1,1,1,100000000,510000002583,
18883,,Segment,1,8,Image 1,1,1,100000000,510000002594,
23897,,Segment,1,6,Image 1,1,1,100000000,510000002627,
8892,,Segment,1,5,Image 1,1,1,100000000,510000002643,
6132,,Segment,1,4,Image 1,1,1,100000000,510000002648,
2083,,Segment,1,3,Image 1,1,1,100000000,510000002650,
