
Pt Time Type=Spine Attachment
 ==================== 
Pt Time,Unit,Category,Depth,Time,Type,FilamentID,ID,
0,s,Point,6,1,Spine Attachment,100000000,800000073,
0,s,Point,3,1,Spine Attachment,100000000,800000074,
0,s,Point,1,1,Spine Attachment,100000000,800000075,
0,s,Point,0,1,Spine Attachment,100000000,800000076,
0,s,Point,6,1,Spine Attachment,100000000,800000077,
0,s,Point,6,1,Spine Attachment,100000000,800000078,
0,s,Point,6,1,Spine Attachment,100000000,800000079,
0,s,Point,6,1,Spine Attachment,100000000,800000080,
0,s,Point,2,1,Spine Attachment,100000000,800000081,
0,s,Point,1,1,Spine Attachment,100000000,800000082,
0,s,Point,0,1,Spine Attachment,100000000,800000083,
0,s,Point,1,1,Spine Attachment,100000000,800000084,
0,s,Point,0,1,Spine Attachment,100000000,800000085,
0,s,Point,5,1,Spine Attachment,100000001,800000102,
0,s,Point,3,1,Spine Attachment,100000001,800000103,
0,s,Point,6,1,Spine Attachment,100000001,800000104,
0,s,Point,6,1,Spine Attachment,100000001,800000105,
0,s,Point,6,1,Spine Attachment,100000001,800000106,
0,s,Point,1,1,Spine Attachment,100000001,800000107,
0,s,Point,1,1,Spine Attachment,100000001,800000108,
0,s,Point,1,1,Spine Attachment,100000001,800000109,
0,s,Point,0,1,Spine Attachment,100000001,800000110,
0,s,Point,0,1,Spine Attachment,100000001,800000111,
0,s,Point,3,1,Spine Attachment,100000001,800000112,
0,s,Point,3,1,Spine Attachment,100000001,800000113,
0,s,Point,3,1,Spine Attachment,100000001,800000114,
0,s,Point,3,1,Spine Attachment,100000001,800000115,
0,s,Point,4,1,Spine Attachment,100000001,800000116,
0,s,Point,1,1,Spine Attachment,100000001,800000117,
0,s,Point,0,1,Spine Attachment,100000001,800000118,
0,s,Point,2,1,Spine Attachment,100000001,800000119,
0,s,Point,2,1,Spine Attachment,100000001,800000120,
0,s,Point,2,1,Spine Attachment,100000001,800000121,
0,s,Point,3,1,Spine Attachment,100000001,800000122,
0,s,Point,3,1,Spine Attachment,100000001,800000123,
