
Spine Center Intensity Median Ch=2 Img=1
 ==================== 
Spine Center Intensity Median,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
3.50391,,Spine,2,1,Image 1,1,1,100000000,610000001873,
0.501953,,Spine,2,0,Image 1,1,1,100000000,610000001876,
23.0156,,Spine,2,3,Image 1,1,1,100000002,610000001880,
1.00195,,Spine,2,1,Image 1,1,1,100000000,610000001883,
9,,Spine,2,0,Image 1,1,1,100000001,610000001885,
2.00195,,Spine,2,4,Image 1,2,1,100000000,610000001887,
0.503906,,Spine,2,0,Image 1,1,1,100000002,610000001893,
4.00391,,Spine,2,8,Image 1,5,1,100000000,610000001895,
16.0313,,Spine,2,1,Image 1,1,1,100000000,610000001898,
1,,Spine,2,0,Image 1,1,1,100000002,610000001903,
2.00195,,Spine,2,0,Image 1,1,1,100000002,610000001906,
2.50195,,Spine,2,2,Image 1,1,1,100000002,610000001908,
2.50391,,Spine,2,0,Image 1,1,1,100000002,610000001911,
17.0078,,Spine,2,3,Image 1,1,1,100000002,610000001914,
1,,Spine,2,3,Image 1,2,1,100000002,610000001916,
1.00098,,Spine,2,1,Image 1,2,1,100000002,610000001919,
2.50195,,Spine,2,1,Image 1,1,1,100000000,610000001922,
6.00391,,Spine,2,2,Image 1,1,1,100000001,610000001925,
1.50098,,Spine,2,1,Image 1,1,1,100000000,610000001931,
1.00195,,Spine,2,0,Image 1,1,1,100000000,610000001934,
2.00098,,Spine,2,5,Image 1,3,1,100000000,610000001936,
2.00195,,Spine,2,1,Image 1,1,1,100000000,610000001939,
2.00195,,Spine,2,1,Image 1,1,1,100000000,610000001941,
1.00195,,Spine,2,0,Image 1,1,1,100000002,610000001947,
1.00195,,Spine,2,3,Image 1,2,1,100000002,610000001949,
2,,Spine,2,1,Image 1,2,1,100000002,610000001952,
1.00098,,Spine,2,0,Image 1,1,1,100000002,610000001956,
20.0156,,Spine,2,2,Image 1,1,1,100000002,610000001958,
13.0078,,Spine,2,3,Image 1,1,1,100000002,610000001965,
0.000976562,,Spine,2,0,Image 1,1,1,100000002,610000001970,
2.50391,,Spine,2,1,Image 1,1,1,100000000,610000001975,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000001978,
13.0078,,Spine,2,1,Image 1,1,1,100000000,610000001983,
2.50195,,Spine,2,0,Image 1,1,1,100000002,610000001985,
5,,Spine,2,0,Image 1,1,1,100000002,610000001989,
0.500977,,Spine,2,0,Image 1,1,1,100000002,610000001991,
2.00098,,Spine,2,0,Image 1,1,1,100000000,610000001993,
2,,Spine,2,0,Image 1,1,1,100000001,610000001997,
0,,Spine,2,1,Image 1,1,1,100000000,610000001999,
1.00195,,Spine,2,0,Image 1,1,1,100000002,610000002002,
4.00391,,Spine,2,0,Image 1,1,1,100000002,610000002004,
2.00195,,Spine,2,0,Image 1,1,1,100000002,610000002008,
0.500977,,Spine,2,0,Image 1,1,1,100000002,610000002010,
3.00391,,Spine,2,0,Image 1,1,1,100000002,610000002014,
4.00391,,Spine,2,1,Image 1,1,1,100000000,610000002016,
1.00391,,Spine,2,0,Image 1,1,1,100000002,610000002024,
2,,Spine,2,0,Image 1,1,1,100000002,610000002039,
4.50391,,Spine,2,7,Image 1,3,1,100000000,610000002050,
1.50098,,Spine,2,7,Image 1,3,1,100000000,610000002051,
5.00391,,Spine,2,7,Image 1,3,1,100000000,610000002052,
1,,Spine,2,3,Image 1,3,1,100000000,610000002053,
6.00781,,Spine,2,4,Image 1,2,1,100000000,610000002054,
3.50098,,Spine,2,2,Image 1,2,1,100000000,610000002055,
2.50098,,Spine,2,1,Image 1,2,1,100000000,610000002057,
10.5078,,Spine,2,1,Image 1,1,1,100000000,610000002058,
1.50098,,Spine,2,0,Image 1,1,1,100000000,610000002067,
7.50781,,Spine,2,0,Image 1,1,1,100000000,610000002068,
5.50195,,Spine,2,4,Image 1,2,1,100000000,610000002071,
4.50391,,Spine,2,4,Image 1,2,1,100000000,610000002072,
3.00391,,Spine,2,4,Image 1,2,1,100000000,610000002073,
5.50391,,Spine,2,3,Image 1,1,1,100000000,610000002074,
1.00195,,Spine,2,2,Image 1,1,1,100000000,610000002075,
5.00391,,Spine,2,1,Image 1,2,1,100000000,610000002076,
25.5312,,Spine,2,1,Image 1,2,1,100000001,610000002078,
32.5156,,Spine,2,1,Image 1,2,1,100000001,610000002079,
12.0156,,Spine,2,0,Image 1,1,1,100000001,610000002080,
3,,Spine,2,0,Image 1,1,1,100000001,610000002081,
13.0078,,Spine,2,0,Image 1,1,1,100000001,610000002082,
2,,Spine,2,1,Image 1,2,1,100000001,610000002083,
10.0078,,Spine,2,0,Image 1,1,1,100000001,610000002084,
26.5039,,Spine,2,3,Image 1,1,1,100000002,610000002085,
41.0312,,Spine,2,3,Image 1,1,1,100000002,610000002086,
18.5156,,Spine,2,2,Image 1,1,1,100000002,610000002087,
3.00391,,Spine,2,1,Image 1,2,1,100000002,610000002088,
4.50391,,Spine,2,1,Image 1,2,1,100000002,610000002089,
2.50098,,Spine,2,0,Image 1,1,1,100000002,610000002090,
0.500977,,Spine,2,3,Image 1,2,1,100000002,610000002093,
3.00391,,Spine,2,2,Image 1,2,1,100000002,610000002094,
2.00195,,Spine,2,2,Image 1,1,1,100000002,610000002095,
0.500977,,Spine,2,0,Image 1,1,1,100000002,610000002096,
0.500977,,Spine,2,0,Image 1,1,1,100000002,610000002097,
10.0039,,Spine,2,2,Image 1,2,1,100000002,610000002102,
